	Control_1	Control_2	Control_3	Treatment_1	Treatment_2	Treatment_3
ENSMUSG00000069295	0	0	0	0	0	0
ENSMUSG00000082785	0	0	0	0	0	0
ENSMUSG00000069294	0	0	0	0	0	0
ENSMUSG00000095125	0	0	0	0	0	0
ENSMUSG00000069292	0	0	0	0	0	0
ENSMUSG00000081080	0	0	0	0	0	0
ENSMUSG00000101073	0	0	0	0	0	0
ENSMUSG00000084924	0	0	0	0	0	0
ENSMUSG00000081283	0	0	0	0	0	0
ENSMUSG00000083940	0	0	0	0	0	0
ENSMUSG00000094898	0	0	0	0	0	0
ENSMUSG00000081717	0	0	0	0	0	0
ENSMUSG00000080697	0	0	0	0	0	0
ENSMUSG00000081495	0	0	0	0	0	0
ENSMUSG00000094379	0	0	0	0	0	0
ENSMUSG00000087688	0	0	0	0	0	0
ENSMUSG00000069289	0	0	0	0	0	0
ENSMUSG00000094637	0	0	0	0	0	0
ENSMUSG00000100296	0	0	0	0	0	0
ENSMUSG00000101578	0	0	0	0	0	0
ENSMUSG00000081914	0	0	0	0	0	0
ENSMUSG00000083413	0	0	0	0	0	0
ENSMUSG00000082178	0	0	0	0	0	0
ENSMUSG00000083673	0	0	0	0	0	0
ENSMUSG00000085221	0	2.29220952907661	0	0.849704175706044	1.09768107671267	0
ENSMUSG00000084136	0	0	0	0	0	0
ENSMUSG00000082540	0	0	0	0	0	0
ENSMUSG00000081531	0	0	0	0	0	0
ENSMUSG00000080730	0	0	0	0.849704175706044	0	0
ENSMUSG00000071493	0	0	0	0	0	0
ENSMUSG00000087643	0	0	0	0	0	0
ENSMUSG00000071491	0	0	0	0	0	0
ENSMUSG00000061296	0.887074504188333	0	0	0	0	0
ENSMUSG00000083297	0	0	0	0	0	0
ENSMUSG00000063998	0	0	0	0	0	0
ENSMUSG00000082037	0	0	0	0	0	0
ENSMUSG00000089615	0	0	0	0	0	0
ENSMUSG00000071490	0	0	0	0	0	0
ENSMUSG00000094264	0	0	0	0	0	0
ENSMUSG00000082340	0	0	0	0	0	0
ENSMUSG00000082268	0	0	0	0	0	0
ENSMUSG00000094485	0	0	0	0	0	0
ENSMUSG00000081060	0	0	0	0	0	0
ENSMUSG00000079064	0	0	0	0	0	0
ENSMUSG00000060024	0	0	0	0	0	0
ENSMUSG00000082656	0	0	0	0	0	0
ENSMUSG00000061829	0	0	0	0	0	0
ENSMUSG00000083124	0	0	0	0	0	0
ENSMUSG00000099917	0	0	0	0	0	0
ENSMUSG00000057799	0	0	0	0	0	0
ENSMUSG00000080861	0	0	0	0	0	0
ENSMUSG00000081912	0	0	0	0	0	0
ENSMUSG00000094600	0	0	0	0	0	0
ENSMUSG00000084315	0	0	0	0	0	0
ENSMUSG00000060490	0	0	0	0	0	0
ENSMUSG00000061376	0	0	0	0	0	0
ENSMUSG00000096099	0	0	0	0	0	0
ENSMUSG00000080794	0	0	0	0	0	0
ENSMUSG00000082316	0	0	0	0	0	0
ENSMUSG00000061022	0	0	0	0	0	0
ENSMUSG00000069280	0	0	0	0	0	0
ENSMUSG00000082593	1.77414900837667	0	0	0.849704175706044	0	0
ENSMUSG00000084096	0	0	0	0	0	0
ENSMUSG00000085488	1.77414900837667	1.1461047645383	2.03379290142738	0	0	1.04535234213678
ENSMUSG00000085122	0	0	0	0	0	0
ENSMUSG00000080698	0	0	0	0	0	0
ENSMUSG00000087097	13.306117562825	24.0682000553044	8.13517160570952	15.2946751627088	5.48840538356335	18.8163421584621
ENSMUSG00000046351	0	0	0	0	0	0
ENSMUSG00000083667	0	0	0	0	0	0
ENSMUSG00000036376	502.084169370596	914.591602101567	537.938222427542	572.700614425874	805.6979103071	658.571975546172
ENSMUSG00000085024	54.1115447554883	67.6201811077599	67.1151657471035	73.9242632864259	34.0281133780928	12.5442281056414
ENSMUSG00000000706	75.4013328560083	68.7662858722983	41.6927544792613	204.778706345157	15.3675350739774	38.6780366590609
ENSMUSG00000053216	8.87074504188333	4.58441905815322	6.10137870428214	9.34674593276649	4.39072430685068	17.7709898163253
ENSMUSG00000085016	0	0	2.03379290142738	0.849704175706044	2.19536215342534	1.04535234213678
ENSMUSG00000060981	28.3863841340267	191.399495677897	28.4731006199833	16.9940835141209	47.2002862986448	18.8163421584621
ENSMUSG00000061991	4.43537252094166	19.4837809971512	4.06758580285476	5.09822505423627	10.9768107671267	13.5895804477781
ENSMUSG00000099517	4.43537252094166	182.23065756159	9.15206805642321	5.09822505423627	16.4652161506901	6.27211405282068
ENSMUSG00000064168	22.1768626047083	107.733847866601	74.2334409020994	21.2426043926511	46.1026052219322	25.0884562112827
ENSMUSG00000100210	9.75781954607166	25.2143048198427	4.06758580285476	5.09822505423627	7.6837675369887	2.09070468427356
ENSMUSG00000069274	2.661223512565	18.3376762326129	6.10137870428214	0.849704175706044	4.39072430685068	0
ENSMUSG00000052565	10.64489405026	27.5065143489193	14.2365503099917	8.49704175706044	15.3675350739774	5.2267617106839
ENSMUSG00000069273	7.09659603350666	20.6298857616895	6.10137870428214	4.24852087853022	7.6837675369887	5.2267617106839
ENSMUSG00000069272	23.951011613085	48.1364001106088	34.5744793242655	23.7917169197692	29.6373890712421	12.5442281056414
ENSMUSG00000058385	70.9659603350666	291.110610192729	193.210325635601	60.3289964751292	128.428685975382	56.4490264753862
ENSMUSG00000069268	22.1768626047083	48.1364001106088	20.3379290142738	7.6473375813544	26.3443458411041	6.27211405282068
ENSMUSG00000071478	26.61223512565	67.6201811077599	32.5406864228381	22.9420127440632	31.8327512246675	28.2245132376931
ENSMUSG00000099583	15.0802665712017	68.7662858722983	41.6927544792613	19.543196041239	27.4420269178168	7.31746639495746
ENSMUSG00000061482	8.87074504188333	29.7987238779959	11.1858609578506	3.39881670282418	17.5628972274027	7.31746639495746
ENSMUSG00000047246	82.497928889515	257.873572021118	174.906189522755	86.6698259220165	114.158831978118	60.6304358439333
ENSMUSG00000080741	0	0	0	0	0	0
ENSMUSG00000051627	13.306117562825	24.0682000553044	22.3717219157012	14.4449709870028	12.0744918438394	9.40817107923103
ENSMUSG00000084753	0.887074504188333	0	0	0	0	0
ENSMUSG00000088030	0	0	0	0	2.19536215342534	2.09070468427356
ENSMUSG00000069270	13.306117562825	34.3831429361491	16.270343211419	9.34674593276649	24.1489836876788	11.4988757635046
ENSMUSG00000018102	631.597046982093	2291.06342431207	1408.40158423846	460.539663232676	1296.36135159766	479.816725040782
ENSMUSG00000036211	0.887074504188333	1.1461047645383	1.01689645071369	0.849704175706044	0	1.04535234213678
ENSMUSG00000060678	16.8544155795783	49.2825048751471	9.15206805642321	5.09822505423627	9.87912969041404	8.36281873709425
ENSMUSG00000006611	919.896260843301	158.162457506286	1006.72748620655	626.231977495355	463.221414372747	182.936659873937
ENSMUSG00000083206	0	0	0	0	1.09768107671267	0
ENSMUSG00000036181	573.050129705663	1534.63427971679	1839.56567934106	481.782267625327	1331.48714605247	518.494761699843
ENSMUSG00000069310	8.87074504188333	16.0454667035363	10.1689645071369	5.94792922994231	10.9768107671267	5.2267617106839
ENSMUSG00000080999	2.661223512565	5.73052382269152	6.10137870428214	3.39881670282418	17.5628972274027	11.4988757635046
ENSMUSG00000075031	10.64489405026	21.7759905262278	12.2027574085643	4.24852087853022	5.48840538356335	1.04535234213678
ENSMUSG00000061615	8.87074504188333	37.821457229764	25.4224112678422	11.0461542841786	14.2698539972647	27.1791608955563
ENSMUSG00000069267	10.64489405026	28.6526191134576	23.3886183664149	16.9940835141209	12.0744918438394	5.2267617106839
ENSMUSG00000075029	0	0	0	0	0	0
ENSMUSG00000069266	0	0	0	0	0	0
ENSMUSG00000060093	14.1931920670133	56.1591334623769	10.1689645071369	9.34674593276649	19.7582593808281	5.2267617106839
ENSMUSG00000069265	9.75781954607166	21.7759905262278	5.08448225356845	4.24852087853022	2.19536215342534	2.09070468427356
ENSMUSG00000049539	0.887074504188333	6.87662858722983	6.10137870428214	3.39881670282418	2.19536215342534	1.04535234213678
ENSMUSG00000064140	0	9.16883811630643	1.01689645071369	0.849704175706044	1.09768107671267	1.04535234213678
ENSMUSG00000087173	0	0	0	0	0	0
ENSMUSG00000036110	0	0	0	0	0	0
ENSMUSG00000036083	0	1.1461047645383	0	0	2.19536215342534	0
ENSMUSG00000021335	0.887074504188333	0	0	0.849704175706044	0	0
ENSMUSG00000021336	0	0	0	0	0	0
ENSMUSG00000082558	0	0	0	0	0	0
ENSMUSG00000050799	7.09659603350666	49.2825048751471	21.3548254649875	7.6473375813544	27.4420269178168	3.13605702641034
ENSMUSG00000060081	0	0	0	0	0	0
ENSMUSG00000021337	0.887074504188333	0	0	0	0	3.13605702641034
ENSMUSG00000087603	0	0	0	0	0	0
ENSMUSG00000021338	334.427088079002	387.383410413947	274.562041692696	418.90415862308	189.898826271292	743.245515259251
ENSMUSG00000081707	0	0	0	0	0	0
ENSMUSG00000083409	0	0	0	0	0	0
ENSMUSG00000089580	0	0	0	0	0	0
ENSMUSG00000081909	0	0	0	0	0	0
ENSMUSG00000016756	88.7074504188333	30.9448286425342	21.3548254649875	378.968062364896	37.3211566082308	47.0408553961551
ENSMUSG00000084788	0	0	0	0	0	0
ENSMUSG00000086344	0	0	0	0	0	0
ENSMUSG00000083165	0	0	0	0	0	0
ENSMUSG00000089413	0	0	0	0	0	0
ENSMUSG00000036006	234.18766910572	65.3279715786833	194.227222086315	333.933741052475	41.7118809150815	106.625938897952
ENSMUSG00000085603	0	0	0	0	0	0
ENSMUSG00000097838	0	0	0	0	0	0
ENSMUSG00000085861	7.09659603350666	40.1136667588407	23.3886183664149	20.3929002169451	9.87912969041404	15.6802851320517
ENSMUSG00000006715	683.934442729205	1979.32292835765	946.730595614445	1034.93968600996	1133.90455224419	914.683299369683
ENSMUSG00000019132	6040.97737352255	7259.42757858562	4807.88641897433	7974.47368900123	3915.4284006341	5029.19011802005
ENSMUSG00000064811	0	0	0	0	0	0
ENSMUSG00000006717	818.769767365831	1530.04986065864	942.66300981159	990.755068873248	926.442828745494	990.994020345668
ENSMUSG00000035958	738.045987484693	1330.62763162897	891.818187275906	983.957435467599	622.385170496084	1020.2638859255
ENSMUSG00000006711	0.887074504188333	74.4968096949898	6.10137870428214	10.1964501084725	6.58608646027603	7.31746639495746
ENSMUSG00000086796	0	11.461047645383	0	0	0	1.04535234213678
ENSMUSG00000035936	41.6925016968516	1297.39059345736	173.889293072041	106.213021963256	55.9817349123462	104.535234213678
ENSMUSG00000086448	4.43537252094166	160.454667035363	4.06758580285476	6.79763340564836	1.09768107671267	18.8163421584621
ENSMUSG00000021340	389.425707338678	1802.82279461875	545.056497582538	399.360962581841	448.951560375482	623.029995913521
ENSMUSG00000021339	742.481360005635	2500.80059622258	946.730595614445	1062.13021963256	896.805439674252	689.932545810275
ENSMUSG00000035910	0.887074504188333	1081.92289772416	3.05068935214107	13.5952668112967	1.09768107671267	49.1315600804287
ENSMUSG00000082667	0	0	0	0	0	0
ENSMUSG00000048978	0	1.1461047645383	1.01689645071369	5.09822505423627	0	1.04535234213678
ENSMUSG00000083919	0	0	0	0	0	0
ENSMUSG00000080840	3.54829801675333	12.6071524099213	15.2534467607053	15.2946751627088	3.29304323013801	4.18140936854712
ENSMUSG00000082161	0	0	0	0	0	0
ENSMUSG00000086531	1.77414900837667	0	0	7.6473375813544	0	0
ENSMUSG00000084358	0	0	0	0	0	0
ENSMUSG00000084811	0.887074504188333	0	0	0	0	0
ENSMUSG00000060198	7485.13466634115	10083.429718408	7645.02751646552	5617.39430559266	7786.94955819969	7035.22126258053
ENSMUSG00000045835	0	0	0	0	0	0
ENSMUSG00000081653	0	0	0	0	0	0
ENSMUSG00000082236	0	0	0	0	0	0
ENSMUSG00000021342	0	0	0	0	2.19536215342534	0
ENSMUSG00000057170	1.77414900837667	2.29220952907661	0	0.849704175706044	1.09768107671267	0
ENSMUSG00000062737	0	0	0	4.24852087853022	0	0
ENSMUSG00000062201	0	0	0	3.39881670282418	0	0
ENSMUSG00000017922	0	0	0	0	0	0
ENSMUSG00000038891	0	0	0	0	0	0
ENSMUSG00000038883	0	0	0	0	0	0
ENSMUSG00000086698	0	0	0	0	0	3.13605702641034
ENSMUSG00000083096	0	0	0	0	0	0
ENSMUSG00000069259	0	9.16883811630643	3.05068935214107	2.54911252711813	27.4420269178168	5.2267617106839
ENSMUSG00000089749	0	0	0	0	0	0
ENSMUSG00000082306	0	0	0	0	0	0
ENSMUSG00000018259	0.887074504188333	0	0	0	1.09768107671267	0
ENSMUSG00000069258	0	0	0	0	0	0
ENSMUSG00000021345	0	0	0	0.849704175706044	0	0
ENSMUSG00000021346	0	1.1461047645383	0	0.849704175706044	0	0
ENSMUSG00000006490	0	8.02273335176813	0	13.5952668112967	27.4420269178168	0
ENSMUSG00000019756	0	0	0	1.69940835141209	0	0
ENSMUSG00000021347	0	0	0	0	0	0
ENSMUSG00000006488	3.54829801675333	0	0	5.94792922994231	0	0
ENSMUSG00000046899	0	0	0	4.24852087853022	0	0
ENSMUSG00000083946	1.77414900837667	0	1.01689645071369	19.543196041239	2.19536215342534	0
ENSMUSG00000021348	0	0	0	5.94792922994231	2.19536215342534	1.04535234213678
ENSMUSG00000060738	0	0	0	0	0	0
ENSMUSG00000022886	0	1.1461047645383	0	1.69940835141209	1.09768107671267	0
ENSMUSG00000062551	0	0	0	4.24852087853022	53.7863727589209	0
ENSMUSG00000095744	0	0	0	0	0	0
ENSMUSG00000071466	0	0	0	0	0	0
ENSMUSG00000005891	0	0	0	0	0	0
ENSMUSG00000017064	0	0	0	0	1.09768107671267	0
ENSMUSG00000061330	9418.07001096753	12462.7432095895	9141.89909191607	7352.4902323844	11446.6182679597	8853.0889855564
ENSMUSG00000085936	45.240799713605	21.7759905262278	90.5037841135184	81.5716008677803	155.870712893199	390.961775959156
ENSMUSG00000086785	0	0	0	0	0	0
ENSMUSG00000099158	0	0	0	0	0	0
ENSMUSG00000092093	0	0	0	0	0	0
ENSMUSG00000082861	0	0	0	0	0	0
ENSMUSG00000097461	7.983670537695	3.43831429361491	6.10137870428214	8.49704175706044	6.58608646027603	8.36281873709425
ENSMUSG00000076431	568.614757184721	304.863867367189	1150.10988575718	830.160979664805	450.049241452195	1101.80136861217
ENSMUSG00000086363	9.75781954607166	2.29220952907661	26.4393077185559	8.49704175706044	16.4652161506901	1.04535234213678
ENSMUSG00000082730	0.887074504188333	0	0	0	0	0
ENSMUSG00000006191	599.662364831313	664.740763432216	567.428219498239	550.608305857517	469.807500833023	721.293116074379
ENSMUSG00000086423	0	0	0	0	0	0
ENSMUSG00000094324	0	0	0	0	0	0
ENSMUSG00000016477	596.11406681456	521.477667864928	1003.67679685441	892.189384491347	649.827197413901	798.6491893925
ENSMUSG00000086893	0	0	0	0	0	0
ENSMUSG00000085188	0.887074504188333	3.43831429361491	1.01689645071369	0	0	0
ENSMUSG00000083676	0	0	0	0	0	0
ENSMUSG00000038732	480.794381270076	3665.2430369935	285.747902650547	703.555057484605	376.504609312446	775.651437865491
ENSMUSG00000084669	0	0	0	0	0	0
ENSMUSG00000082648	0	0	0	0	0	0
ENSMUSG00000049115	76.2884073601966	66.4740763432217	26.4393077185559	28.0402377982995	26.3443458411041	33.451274948377
ENSMUSG00000083882	0	0	0	0	0	0
ENSMUSG00000038462	2393.32701230012	6419.33278617904	3128.99037884602	2427.60482999217	3682.72001237101	3631.55403658318
ENSMUSG00000086263	0	0	0	0	0	0
ENSMUSG00000069255	459.504593169556	537.523134568465	547.090290483965	404.459187636077	321.620555476813	859.279625236434
ENSMUSG00000081905	0	0	0	0	0	0
ENSMUSG00000021356	24.8380861172733	9.16883811630643	34.5744793242655	27.1905336225934	12.0744918438394	6.27211405282068
ENSMUSG00000021357	790.383383231805	591.390058501765	1019.94714006583	1100.36690753933	746.423132164616	665.889441941129
ENSMUSG00000076430	0	0	0	0	0	0
ENSMUSG00000056257	1.77414900837667	0	1.01689645071369	0	0	0
ENSMUSG00000082014	0	0	1.01689645071369	0	0	0
ENSMUSG00000084175	0	0	0	0	0	0
ENSMUSG00000087460	0	0	0	0	0	0
ENSMUSG00000087140	0.887074504188333	0	0	2.54911252711813	0	0
ENSMUSG00000087662	0	0	0	0	0	0
ENSMUSG00000086852	0	0	0	0	0	0
ENSMUSG00000085620	0	0	0	0	0	0
ENSMUSG00000088693	0	0	0	0	0	0
ENSMUSG00000085981	0	0	0	0	0	0
ENSMUSG00000089052	0	0	0	0	0	0
ENSMUSG00000090863	3.54829801675333	8.02273335176813	9.15206805642321	2.54911252711813	14.2698539972647	7.31746639495746
ENSMUSG00000038415	4.43537252094166	69.9123906368366	20.3379290142738	46.7337296638324	30.7350701479548	97.2177678187206
ENSMUSG00000087220	0	0	1.01689645071369	0	0	0
ENSMUSG00000038408	0	1.1461047645383	2.03379290142738	0.849704175706044	0	0
ENSMUSG00000087276	0	0	0	0	0	0
ENSMUSG00000038402	2.661223512565	1.1461047645383	540.988911779683	0.849704175706044	461.026052219322	2.09070468427356
ENSMUSG00000098266	0	0	0	0	0	0
ENSMUSG00000065843	0	0	1.01689645071369	0.849704175706044	0	1.04535234213678
ENSMUSG00000086144	0	0	0	0.849704175706044	0	2.09070468427356
ENSMUSG00000050295	354.829801675333	64.181866814145	381.336169017634	562.504164317401	317.229831169962	1587.89020770577
ENSMUSG00000038372	878.20375914645	1540.36480353948	574.546494653235	818.265121204921	1121.83006040035	1384.0465009891
ENSMUSG00000083149	0	0	0	0	0	0
ENSMUSG00000085770	0	0	0	0	0	0
ENSMUSG00000044951	7.09659603350666	11.461047645383	6.10137870428214	4.24852087853022	5.48840538356335	3.13605702641034
ENSMUSG00000098788	0	0	0	0	0	0
ENSMUSG00000021400	1520.4457001788	1292.80617439921	1285.3571137021	2035.04150081598	1468.69728064155	1418.54312827961
ENSMUSG00000042874	0	0	0	0	0	0
ENSMUSG00000044734	651.112686074236	87.1039621049111	64.0644763949625	203.079297993745	196.484912731568	15.6802851320517
ENSMUSG00000081433	0	0	0	0	0	0
ENSMUSG00000079049	0.887074504188333	3.43831429361491	1.01689645071369	8.49704175706044	0	2.09070468427356
ENSMUSG00000074973	0.887074504188333	0	0	0	0	0
ENSMUSG00000042842	404.50597390988	35.5292477006874	188.125843382033	1031.54086930714	554.328943739899	34.4966272905138
ENSMUSG00000045827	1029.00642485847	209.73717191051	316.254796171958	1755.48882700869	600.431548961831	111.852700608636
ENSMUSG00000021403	2693.15819471578	16.0454667035363	13.219653859278	6309.90320879309	52.6886916822082	6.27211405282068
ENSMUSG00000051029	8.87074504188333	1.1461047645383	4.06758580285476	33.1384628525357	4.39072430685068	0
ENSMUSG00000083653	0	5.73052382269152	0	0.849704175706044	1.09768107671267	0
ENSMUSG00000082893	1.77414900837667	2.29220952907661	0	0	0	0
ENSMUSG00000021404	3.54829801675333	1279.05291722475	1.01689645071369	5.09822505423627	12.0744918438394	1.04535234213678
ENSMUSG00000054266	0.887074504188333	1.1461047645383	0	0.849704175706044	0	0
ENSMUSG00000081237	2.661223512565	200.568333794203	0	0.849704175706044	1.09768107671267	0
ENSMUSG00000062342	0	21.7759905262278	0	2.54911252711813	17.5628972274027	1.04535234213678
ENSMUSG00000038327	0	2.29220952907661	1.01689645071369	3.39881670282418	1.09768107671267	0
ENSMUSG00000071452	0	0	1.01689645071369	0	3.29304323013801	0
ENSMUSG00000057726	1.77414900837667	3.43831429361491	1.01689645071369	5.09822505423627	10.9768107671267	0
ENSMUSG00000081903	0	2.29220952907661	4.06758580285476	1.69940835141209	0	0
ENSMUSG00000081288	0	0	0	0	0	0
ENSMUSG00000082722	0.887074504188333	0	0	0.849704175706044	1.09768107671267	0
ENSMUSG00000089229	3.54829801675333	0	0	0	2.19536215342534	0
ENSMUSG00000083042	0	0	0	0	0	0
ENSMUSG00000047889	0	0	0	0	0	0
ENSMUSG00000082986	0	0	0	0	0	0
ENSMUSG00000097202	0	0	1.01689645071369	2.54911252711813	0	0
ENSMUSG00000097931	0	0	0	0	0	0
ENSMUSG00000097190	0.887074504188333	0	0	0.849704175706044	0	0
ENSMUSG00000097054	0.887074504188333	0	0	0.849704175706044	0	0
ENSMUSG00000080317	0	0	0	0	0	0
ENSMUSG00000089642	0	0	0	0	0	0
ENSMUSG00000069248	0.887074504188333	2.29220952907661	0	0.849704175706044	0	2.09070468427356
ENSMUSG00000052180	6.20952152931833	4.58441905815322	1.01689645071369	0.849704175706044	2.19536215342534	0
ENSMUSG00000060147	12381.7859294607	12318.3340092577	11878.3674407866	11262.8288489836	18588.1313530524	3799.8557636672
ENSMUSG00000085457	0	0	0	0	0	0
ENSMUSG00000046949	0	0	0	0	0	0
ENSMUSG00000021408	982.878550640673	620.042677615223	929.443355952312	1179.38939587999	754.106899701605	448.456154776679
ENSMUSG00000090628	0	0	0	0	0	0
ENSMUSG00000091462	2.661223512565	1.1461047645383	7.11827515499583	5.09822505423627	10.9768107671267	1.04535234213678
ENSMUSG00000038286	456.843369656991	250.996943433889	490.144089243999	469.036704989737	302.959977172697	746.381572285661
ENSMUSG00000058672	4716.57513876937	12550.993276459	2216.83426255584	4472.84278091662	8136.01214059432	3908.57240724942
ENSMUSG00000045136	5518.49049055562	5086.41294502099	1817.19395742536	3787.98121529755	8110.76547582992	4556.69085937423
ENSMUSG00000071451	565.066459167968	430.935391466402	464.721677976156	568.452093547344	605.919954345394	609.440415465743
ENSMUSG00000038267	117.980909057048	306.009972131727	676.236139724604	400.210666757547	720.078786323512	297.925417508982
ENSMUSG00000088573	0	0	0	0	0	0
ENSMUSG00000021411	821.430990878396	139.824781273673	1910.74843089102	1222.724308841	2068.03114852667	1798.00602847526
ENSMUSG00000086786	15.96734107539	0	18.3041361128464	10.1964501084725	6.58608646027603	17.7709898163253
ENSMUSG00000038246	0	1.1461047645383	0	1.69940835141209	0	1.04535234213678
ENSMUSG00000021413	967.798284069471	843.533106700192	1359.5905546042	1454.69354880875	763.986029392019	1194.83772706234
ENSMUSG00000021414	0.887074504188333	3.43831429361491	1.01689645071369	2.54911252711813	6.58608646027603	3.13605702641034
ENSMUSG00000021415	2.661223512565	2.29220952907661	1.01689645071369	3.39881670282418	7.6837675369887	13.5895804477781
ENSMUSG00000098209	0	0	0	0	0	0
ENSMUSG00000021416	7.09659603350666	4.58441905815322	12.2027574085643	2.54911252711813	8.78144861370137	28.2245132376931
ENSMUSG00000085962	0.887074504188333	3.43831429361491	3.05068935214107	3.39881670282418	6.58608646027603	35.5419796326505
ENSMUSG00000021417	345.95905663345	242.97421008212	663.016485865326	367.072203905011	583.966332811141	629.302109966342
ENSMUSG00000102099	0.887074504188333	0	0	0	0	0
ENSMUSG00000077601	0	0	0	0	0	0
ENSMUSG00000059288	460.391667673745	327.785962657955	449.468231215451	480.082859273915	408.337360537114	672.16155599395
ENSMUSG00000065178	0	0	0	0	0	0
ENSMUSG00000021418	329.99171555806	144.409200331826	401.674098031907	387.465104121956	170.140566890464	295.834712824709
ENSMUSG00000050423	2.661223512565	17.1915714680746	2.03379290142738	0.849704175706044	0	1.04535234213678
ENSMUSG00000046573	1687.21570696621	2380.45959594606	1411.4522735906	1395.21425650932	1259.04019498943	2012.3032586133
ENSMUSG00000021420	705.224230829725	1034.93260237809	536.921325976828	752.837899675555	638.850386646774	818.510883893099
ENSMUSG00000077282	0	0	0	0	0	0
ENSMUSG00000039114	5.32244702513	30.9448286425342	113.892402479933	1.69940835141209	5.48840538356335	3.13605702641034
ENSMUSG00000039109	6448.14457094499	381.652886591255	7090.81895082656	3062.33384924458	192.094188424717	1143.61546229764
ENSMUSG00000021423	1206.42132569613	119.194895511984	741.31751257028	755.387012202674	613.603721882383	411.868822801892
ENSMUSG00000100760	0.887074504188333	1.1461047645383	3.05068935214107	3.39881670282418	1.09768107671267	0
ENSMUSG00000100932	2.661223512565	0	1.01689645071369	2.54911252711813	1.09768107671267	1.04535234213678
ENSMUSG00000099847	0.887074504188333	1.1461047645383	2.03379290142738	1.69940835141209	1.09768107671267	0
ENSMUSG00000100022	1.77414900837667	8.02273335176813	0	0.849704175706044	0	15.6802851320517
ENSMUSG00000102924	0	0	0	0.849704175706044	3.29304323013801	0
ENSMUSG00000039087	370.797142750723	943.244221215024	978.25438558657	774.080504068206	368.820841775457	696.204659863096
ENSMUSG00000021427	5625.82650556241	6600.41733897609	5938.67527216795	6512.98250678683	5805.63521473332	4970.65038686039
ENSMUSG00000044566	86.9333014104566	61.8896572850684	102.706541522083	67.1266298807775	48.2979673753575	59.5850835017965
ENSMUSG00000021428	1052.95743647155	639.526458612374	909.105426938039	973.760985359127	891.317034290689	679.479022388907
ENSMUSG00000098481	0	0	0	0	0	0
ENSMUSG00000103789	0	1.1461047645383	1.01689645071369	0	0	5.2267617106839
ENSMUSG00000054889	86.9333014104566	5685.82573687453	9.15206805642321	2697.81075786669	3.29304323013801	1232.47041137926
ENSMUSG00000021431	666.192952645438	926.05264974695	756.570959330985	829.311275489099	692.636759405695	632.438166992752
ENSMUSG00000039004	31.0476076465917	11.461047645383	2.03379290142738	50.1325463666566	19.7582593808281	5.2267617106839
ENSMUSG00000038991	13885.37721406	9375.13697392333	7084.71757212228	10295.0157928544	9912.06012271542	6939.04884710395
ENSMUSG00000038982	2046.48088116248	1606.8388798827	1680.92983302973	1464.04029474151	1520.28829124705	2767.04764963606
ENSMUSG00000001707	894.17110022184	1680.18958481315	1247.7319450257	1226.12312554382	1100.97411994281	1043.26163745251
ENSMUSG00000087909	0	0	0	0	0	0
ENSMUSG00000021432	770.867744139661	686.516753958444	780.976474148114	633.029610901003	767.279072622157	741.154810574978
ENSMUSG00000097151	0	0	0	0	0	0
ENSMUSG00000096932	14.1931920670133	1.1461047645383	26.4393077185559	10.1964501084725	1.09768107671267	25.0884562112827
ENSMUSG00000103605	0	1.1461047645383	0	0	0	0
ENSMUSG00000065256	0	0	0	0	0	0
ENSMUSG00000047094	0	6.87662858722983	1.01689645071369	0.849704175706044	1.09768107671267	0
ENSMUSG00000055732	0	1.1461047645383	2.03379290142738	0	0	0
ENSMUSG00000021359	566.840608176345	1060.14690719793	756.570959330985	393.413033351899	518.105468208381	607.34971078147
ENSMUSG00000097752	21.28978810052	9.16883811630643	18.3041361128464	9.34674593276649	16.4652161506901	18.8163421584621
ENSMUSG00000104458	0	0	1.01689645071369	0	1.09768107671267	2.09070468427356
ENSMUSG00000090475	1.77414900837667	2.29220952907661	2.03379290142738	0	3.29304323013801	3.13605702641034
ENSMUSG00000021360	156.125112737147	85.9578573403728	118.976884733502	237.917169197692	122.940280591819	113.943405292909
ENSMUSG00000093269	0	0	0	0	0	0
ENSMUSG00000086693	28.3863841340267	14.899361938998	43.7265473806887	54.3810672451868	43.9072430685068	24.043103869146
ENSMUSG00000038683	2050.91625368343	1689.35842292946	2813.75247912478	2382.57050867975	3228.28004661196	1949.5821180851
ENSMUSG00000021361	2539.6943054912	2405.6739007659	2985.60797929539	2281.45571177073	3868.22811433545	2524.52590626033
ENSMUSG00000021363	8.87074504188333	11.461047645383	8.13517160570952	4.24852087853022	4.39072430685068	11.4988757635046
ENSMUSG00000021362	0	0	0	0	0	0
ENSMUSG00000038651	0.887074504188333	6.87662858722983	0	0.849704175706044	1.09768107671267	0
ENSMUSG00000021364	5.32244702513	1.1461047645383	3.05068935214107	0	3.29304323013801	3.13605702641034
ENSMUSG00000091264	550.873267100955	443.542543876324	621.323731386065	474.984634219679	779.353564465996	611.531120150017
ENSMUSG00000090853	0	0	0	0	0	0
ENSMUSG00000021365	1051.18328746317	473.34126775432	1068.75816970009	1172.59176247434	1699.21030675121	1094.48390221721
ENSMUSG00000097373	0	0	0	0	0	0
ENSMUSG00000092835	0	0	0	0	0	0
ENSMUSG00000087370	332.652939070625	346.123638890568	497.262364398994	371.320724783541	237.099112569937	291.653303456162
